,DateTime,Uid,Tweet,Label (Specialist),HashTag
4899,29/10/2021 12:26,2c563750e983,ยาก็แกะไว้หมดแล้วกินให้หมดเลยดีมั้ยวะจะได้หายไปอีกสี่ห้าวัน,Level 4,#โรคซึมเศร้า
4900,4/10/2021 15:11,2df8d44d9106,อยากเดินไปให้รถชนตายไปเลย,Level 4,#โรคซึมเศร้า
4901,30/10/2021 12:28,315d3f97a345,เราควรจะกรีดตรงไหนดีคะเราอยากให้ได้เลือดเยอะๆแล้วก็เป็นที่ๆมองไม่เห็นเราลังเลอยู่ค่ะซี่โครงหรือหัวไหล่ดีล่ะ,Level 4,#โรคซึมเศร้า #ซึมเศร้า #ปัญหาครอบครัว
4902,30/9/2021 05:03,32b5deb173c2,ถ้าฉันผูกคอล่ะ,Level 4,#โรคซึมเศร้า
4903,10/10/2021 08:34,493028cffb3a,ทำไมรู้สึกชอบรอยแผลเป็นที่ข้อมือจัง,Level 4,#ฆ่าตัวตาย #ซึมเศร้า #โรคซึมเศร้า
4904,21/10/2021 13:01,5026ba814ff1,เราจะทำยังไงดีเรามีรอยกรีดตรงที่ต้นแขนแล้ววันพฤหัสบดีนี้เราต้องไปฉีดวัคฉีนถ้าหมอเห็นละเราจะทำไงดี,Level 4,#โรคซึมเศร้า
4905,24/10/2021 10:55,53c757ba015a,อยากเอามีดมาแทงแขนชะมัดเลยวะเวลาหงุดหงิดแล้วไม่ได้ทำแบบนั้นมันไม่หายจริงๆ,Level 4,#อยากตาย
4906,31/10/2021 18:24,540ad0a8247c,กรอกยานอนหลับเท่าที่มีในห้องให้ลืมเรื่องที่ทำให้เราเศร้าใจวาปไปสักพักแค่ข้ามวันก็ยังดีไปก่อนนะ,Level 4,#โรคซึมเศร้า #โรคเครียด
4907,13/10/2021 15:23,5b284699b60e,อีกไม่นานจะไปแล้วนะ,Level 4,#โรคซึมเศร้า
4908,23/9/2021 18:36,5ea69de8c2e6,โดสยาไปกว่าเม็ดแต่สุดท้ายไม่เป็นอะไรเลยแข็งแรงปกติดีฉันต้องทำยังไงต่อไปนะ,Level 4,#โรคซึมเศร้า
4909,13/10/2021 15:34,5f29a045d321,จงมีความสุขกับการทำร้ายตัวเอง,Level 4,#โรคซึมเศร้า
4910,4/10/2021 09:41,61d89a999e26,คิดถึงคัตเตอร์,Level 4,#โรคซึมเศร้า
4911,25/9/2021 13:12,61db7641b703,จริงๆมันก็ไม่ได้อยากตายขนาดนั้นนะแต่ที่ทำเพราะไม่อยากเสียความรู้สึกไม่อยากเจ็บปวดแล้ว,Level 4,#โรคซึมเศร้า
4912,30/9/2021 10:56,6759fa4627a5,ไม่ต้องเข้าใจก็ได้ทำไมเราถึงฆ่าตัวตายแค่ยอมรับในการตัดสินใจเราก็พอ,Level 4,#โรคซึมเศร้า
4913,4/10/2021 16:39,6b0e197c4f9e,ได้แต่เฉียดตายแต่ไม่ตาย,Level 4,#โรคซึมเศร้า #ครอบครัวไม่ใช่เซฟโซน
4914,12/10/2021 16:45,6b0e197c4f9e,ทุกรอยแผลเป็นมันยังย้ำเตือนทุกครั้งที่เห็นว่าเรายังอยากมีชีวิตต่ออยู่อีกหรอ,Level 4,#โรคซึมเศร้า
4915,6/10/2021 14:31,6e7728fc8d103,ระหว่างกรีดซ้ำที่แผลเดิมที่ไม่ถึงชมกับกรีดขึ้นใหม่อันไหนเจ็บกว่ากันคะ,Level 4,#โรคซึมเศร้า
4916,1/10/2021 13:53,6e7728fc8d90,คือเค้าอยากสอบถามใช้ยาอะไรฆ่าตัวตายกันหรอคะนี่ลองเมลาโทนินแต่ไม่ได้ผล,Level 4,#วาดจนกว่าจะตาย #โรคซึมเศร้า
4917,10/10/2021 10:56,6e7728fc8d95,กรีดลึกเท่าไหร่ถึงจะหายเจ็บหัวใจกันนะ,Level 4,#เธรดซึมเศร้า
4918,16/10/2021 13:30,708ceb66a86d,ยาตัวนี้กินเกินขนาดนี่ตายมั้ยคะ,Level 4,#เธรดซึมเศร้า #เธรดคําพูด #เธรดเศร้า
4919,10/10/2021 16:08,761bf49a702d,ขอโทษนะถ้าหากวันหนึ่งทุกคนหันมาแล้วไม่เจอเราอยู่ข้างๆเราอดทนมามากพอแล้วจริงๆ,Level 4,#โรคซึมเศร้า
4920,21/9/2021 09:07,775f39fb9d53,เหนื่อยนะมันไม่อยากอยู่แล้วจริงๆเพราะมันเป็นตัวปัญหาทำให้เกิดเรื่องทั้งหมดขึ้นมารอก่อนนะความตายเรากำลังเดินหาแบบไม่ลังเลเลยสักนิด,Level 4,#อยากตาย
4921,2/4/2021 12:34,7f724e9cf928,ร้องไห้เพราะรู้ว่าตัวเองจะฆ่าตัวตายเสียใจจัง,Level 4,#โรคซึมเศร้า
4922,30/9/2021 10:33,84fc9fb1eb4d,ฉันไม่ได้คิดสั้นแต่ฉันคิดมาดีแล้วต่างหาก,Level 5,#โรคซึมเศร้า
4923,30/9/2021 20:12,87f09056c236,ฉันไม่ได้คิดสั้นแต่ฉันคิดมาดีแล้วต่างหาก,Level 5,#โรคซึมเศร้า
4924,1/10/2021 21:48,9645d2aa2691,ฉันอยากจากไปพร้อมรอยยิ้ม,Level 4,#ครอบครัวไม่ใช่เซฟโซน #โรคซึมเศร้า #ซึมเศร้าเพื่อนรัก
4926,22/9/2021 12:34,a8988bcdd9f5,ถ้าเราวิ่งให้รถชนแล้วเขียนข้อความไว้ล่วงหน้าว่าอย่าเอาผิดรถคันนี้มันจะได้ไหมไม่อยากฆ่าตัวตายแต่อยากตายแล้ว,Level 4,#โรคซึมเศร้า
4927,28/6/2021 16:12,ab46d3d63465,ถ้าถามว่าเจ็บมั้ยก็เจ็บนะแต่มันก็ไม่เจ็บเท่ากับสิ่งที่ฉันเจอหรอก,Level 4,#อยากตาย #เหนื่อย #ท้อ #ซึมเศร้า
4928,30/9/2021 09:50,b27f808313fd,ฉันไม่ได้กลัวตายเพียงแค่รอเวลาเท่านั้น,Level 4,#โรคซึมเศร้า
4929,10/10/2021 15:21,b27f808313fd,กินยาไปแล้วสองครั้งนอนรพล้างท้องหนึ่งครั้งแต่ทุกครั้งที่หายใจเข้าออกมันทรมานอยากหายไปอยากหายไป,Level 4,#โรคซึมเศร้า
4930,1/10/2021 09:17,b6f902eb3d48,ฉันไม่ได้คิดสั้นแต่ฉันคิดมาดีแล้วต่างหาก,Level 4,#อยากตาย
4931,11/10/2021 11:56,bc8a7e9e55fa,รู้สึกว่าโลกใบนี้ใจร้ายกับเรามากจนทำให้เราอยากตายแต่ทุกครั้งที่จะฆ่าตัวตายก็ค่อยมีศิลปินที่ช่วยเราไว้ตลอด,Level 3,#โรคซึมเศร้า
4932,26/10/2021 15:30,bfb439812fc8,หยุดคิดวิธีทำร้ายและภาพงานศพตัวเองไม่ได้ช่วยด้วย,Level 3,#โรคซึมเศร้า
4933,3/11/2021 19:40,e983d7b3dfdc,วิ่งก็แล้วเดินก็แล้วเมื่อไหร่จะถึงเส้นชัยของการจากลา,Level 4,#โรคซึมเศร้า
4934,26/9/2021 13:27,c00fc2e9574e,ถ้าหากฉันจบทุกอย่างลง,Level 4,#โรคซึมเศร้า
4936,2/10/2021 19:12,d0d3a7102e28,รมควันตัวเองกินเลยดีไหม,Level 4,#โรคซึมเศร้า
4937,17/9/2021 00:08,d7e42975f83b,วันนี้เราจะตายแล้วแต่ยังตัดสินใจไม่ได้ว่าจะตายยังไงดีขอคำปรึกษาหน่อยค่ะเราแค่อยากหลับไม่อยากเจ็บปวด,Level 4,#โรคซึมเศร้า
4938,13/10/2021 15:59,d8ba2ecab05f,หนูไปได้รึยัง,Level 4,#โรคซึมเศร้า
4939,10/10/2021 00:44,d96ae7275adb,เข้าใจคนที่ทำร้ายตัวเองแล้วว่าทำไมถึงทำแบบนั้นเพราะข้างในมันเจ็บเกินไป,Level 4,#โรคซึมเศร้า
4940,30/9/2021 10:52,dc0760955068,กูเกลียดทุกอย่างประเทศโรงเรียนตัวเองอยากโดดให้รถชนเอาปืนมายิงให้กูตายๆไปเลยแม่งงงกูร้องไห้จนแบบไม่มีน้ำตาแล้วสัส,Level 4,#อยากตาย
4941,29/9/2021 13:58,e1754fb74bca,กูเกลียดทุกอย่างประเทศโรงเรียนตัวเองอยากโดดให้รถชนเอาปืนมายิงให้กูตายๆไปเลยแม่งงงกูร้องไห้จนแบบไม่มีน้ำตาแล้วสัส,Level 4,#อยากตาย
4942,28/3/2021 15:09,e370ed9f33d6,คนที่เคยใช้ตอนนี้คงมีหลายคนที่จากเราไปแล้วและหนึ่งในนั้นคงเป็นเราในไม่ช้านี้แย่จังเรามาได้แค่นี้จริงๆเหรอ,Level 4,#โรคซึมเศร้า
4943,1/11/2021 07:59,e568ce157f75,สู้อีกนิดเดียวก็ตายละ,Level 4,#โรคซึมเศร้า #ซึมเศร้า #ปัญหาครอบครัว
4944,30/10/2021 12:12,e568ce157f84,พ่อแม่คิดว่าการฆ่าตัวตายคือการสิ้นคิดแต่ถ้าสักวันมันเกิดขึ้นกับหนูหวังว่าพ่อกับแม่จะเข้าใจหนูนะคะ,Level 4,#โรคซึมเศร้า #ซึมเศร้า #ปัญหาครอบครัว
4945,14/5/2021 18:41,effe3c2573da,เป็นโรคจิตเห็นมีดโกนแล้วอยากจับมากรีดแขนตัวเอง,Level 4,#โรคซึมเศร้า
4946,14/5/2021 18:41,effe3c2573da,เป็นโรคจิตเห็นมีดโกนแล้วอยากจับมากรีดแขนตัวเอง,Level 4,#โรคซึมเศร้า
4947,9/8/2021 14:27,f34e88f521ea,แม่คะแม่จะโกรธหนูมั้ยถ้าหนูรักษาสัญญาไม่ได้ถ้าหนูทำร้ายตัวเอง,Level 4,#โรคซึมเศร้า
4948,25/9/2021 15:54,fb395b09645c,ยังไงร่างกายนี้ก็ไม่ใช้ของเราอยู่แล้ว,Level 4,#ปัญหาครอบครัว  #อยากตาย
4951,5/10/2021 03:16,1a2b5c604a0f,แค่เปิดประตูระเบียงแล้วกระโดดลงไป,Level 5,#อยากตาย
4952,27/10/2021 12:38,1f79f473d7a4,มานั่งอ่านจดหมายลาตัวเองแล้วรู้สึกว่าข้อความครบถ้วนมากๆมากจนไม่เสียใจเลยถ้าจะจากไปแล้วส่งจดหมายฉบับนี้ไว้ให้คนข้างหลัง,Level 5,#โรคซึมเศร้า
4953,15/10/2021 01:26,26c2723043ce,กรีดมันลงไปแรงๆสิแรงกว่านี้,Level 5,#โรคซึมเศร้า
4955,29/10/2021 17:21,380c6f12eb1f,ลาก่อนนะทุกคน,Level 5,#โรคซึมเศร้า
4956,25/9/2021 13:19,43cbf22c10ad,ฆ่าตัวตายมาหลายรอบแต่รอบนี้หนักสุดๆแล้ว,Level 5,#โรคซึมเศร้า
4957,23/10/2021 21:04,446e24316c27,เคยไร้ความรู้สึกมั้ยแค่อยากกรีดแขนขึ้นมาก็ทำโดยที่ไม่รู้สึกอะไรในใจเลย,Level 5,#โรคซึมเศร้า
4959,30/10/2021 09:19,58d3a6df59cf,เดี๋ยวยาที่กินไปก็ออกฤทธิ์แล้วรออีกแปปเดียว,Level 5,#โรคซึมเศร้า
4960,23/2/2021 15:15,5feee91f7859,บนดาดฟ้าลมเย็นเหมือนเช่นเคยแค่ทิ้งตัวลงไปทุกอย่างก็จบ,Level 5,#โรคซึมเศร้า
4961,1/4/2021 11:27,5feee91f7859,ครั้งนี้จะไปจริงๆแล้วขอบคุณที่มารู้จักกันลาก่อนนะ,Level 5,#โรคซึมเศร้า
4962,29/10/2021 17:06,62cc913748ab,ผูกคอก็ไม่ตาย,Level 5,#โรคซึมเศร้า
4963,26/1/2021 12:27,63da188f1d5b,จบที่การขึ้นห้องมานั่งกรีดแขน,Level 5,#โรคซึมเศร้า
4964,18/9/2021 12:31,67fa34999f3f,บางทีแค่มัดคอตัวเองแป๊บเดียวแล้วมันจะจบลงทั้งหมดเรื่องราวทั้งหมดมันจะจบอยู่แค่นี้,Level 5,#อยากตาย
4965,29/5/2021 17:17,6a7a6b052057,มันกลับมาแล้วการทำร้ายตัวเองในรอบกี่ปีนะ,Level 5,#อยากตาย #โรคซึมเศร้า
4966,26/9/2021 01:56,6b0e197c4f9e,เคยบอกกับตัวเองว่าถึงทรมานหรือเศร้าแค่ไหนก็จะไม่กรีดแขนหรือมือตัวเองขอโทษนะฉันต้องกลืนน้ำลายตัวเองแล้ว,Level 5,#โรคซึมเศร้า #โรคเครียด
4967,19/10/2021 10:25,6b0e197c4f9e,แกจะเอามีดจิ้มคอตัวเองเล่นไม่ได้นะ,Level 5,#โรคซึมเศร้า
4968,23/10/2021 04:30,6b0e197c4f9e,ดูแลตัวเองนะเพราะฉันกำลังจะหายไปจากโลกใบนี้แล้ว,Level 5,#โรคซึมเศร้า
4969,11/9/2021 05:55,6b29f8261f69,อยากขึ้นไปที่สูงๆแล้วทิ้งตัวด้วยน้ำหนักทั้งหมดที่เรามี,Level 5,#โรคซึมเศร้า
4970,4/10/2021 23:31,6e6fcec042a2,ยิ่งได้เลือดก็ยิ่งสงบต่อจากนี้คงใส่แขนสั้นไม่ได้แล้วมั้งไม่ใช่อายนะแต่ไม่อยากให้คนที่บ้านเห็น,Level 5,#โรคซึมเศร้า
4971,6/10/2021 15:06,6e7728fc8d101,พอได้ทำร้ายตัวเองครั้งนึงมันก็จะมีครั้งแต่ไปคำนี้ไม่เกินจริงคันไม้คันมือไปหมด,Level 5,#โรคซึมเศร้า
4973,8/10/2021 03:11,704589200ebd,ฝืนยิ้มอีกแล้วฝืนร่าเริงอีกแล้วเพื่อคนรอบข้างแต่พวกเค้าไม่มีวันรู้เลยว่าเราพยายามจะจากโลกนี้อยู่,Level 5,#โรคซึมเศร้า
4974,4/10/2021 17:29,72fe53b3037d,นักจิตวิทยาถามว่าวางแผนไว้ไหมใจจริงอยากตอบว่าวางแผนทุกวันแต่ได้แค่ตอบตอนนี้ยังอนาคตไม่แน่,Level 5,#โรคซึมเศร้า
4975,14/10/2021 09:15,73e054ef4f9c,กรีดมันลงไปแรงๆสิแรงกว่านี้,Level 5,#โรคซึมเศร้า
4976,28/9/2021 11:42,744af4895140,เป็นอีกครั้งที่ทำร้ายตัวเอง,Level 5,#โรคซึมเศร้า
4977,10/10/2021 12:06,759f85a20790,ฉันเขียนจดหมายลาตายไว้แล้วนะวันไหนไม่อยู่แล้วขอให้คนรอบข้างของฉันอ่านแล้วเข้าใจฉันด้วย,Level 5,#โรคซึมเศร้า
4978,25/9/2021 16:06,764ee6f9f1e5,กระสุนนัดเดียวก็คงแค่มดกัดสินะ,Level 5,#โรคซึมเศร้า
4979,15/10/2021 14:31,764ee6f9f1e8,ตอนนี้ก็พึ่งกรีดขาเสร็จไม่ทำแขนแล้วคนอื่นเห็นมันไม่โอคนมองว่าบ้ามันโคตรแย่เลย,Level 5,#โรคซึมเศร้า
4980,30/10/2021 17:40,803b2ca386d10,โดดเรียนหรอเราไม่เคยคิดหรอกคิดแต่จะกระโดดตึก,Level 5,#โรคซึมเศร้า
4981,5/4/2021 12:54,8736a49b8503,นี่ไม่ได้กินพาราฆ่าตัวตายนี่กินกับทาโซดอลรวมกว่าเม็ดคิดเอาว่าเอ๋อแค่ไหน,Level 5,#โรคซึมเศร้า
4982,4/4/2021 16:54,8b464bc1f8c6,ฆ่าตัวตายไม่สำเร็จอีกแล้ว,Level 5,#โรคซึมเศร้า
4983,17/5/2021 19:30,8b601862019f,ก็อยากให้บอกลากันดีๆแค่บอกว่าจะไปฆ่าตัวตายต้องด่ากันด้วยหรอ,Level 5,#โรคซึมเศร้า
4984,24/5/2021 00:08,8fce0681085d,แค่กดยิงปืนกระบอกเดียวก็ยังไม่ได้ถ้าเรากดตั้งแต่ตอนนั้นมันจะดีกว่านี้มั้ย,Level 5,#โรคซึมเศร้า
4985,29/6/2021 16:48,931748191ab4,ทุกคนดูมีความสุขและได้รับรอยยิ้มส่วนเราเพิ่มแผลให้ตัวเองทุกครั้งที่ร้องไห้,Level 5,#โรคซึมเศร้า
4987,28/3/2021 10:44,931f065f2b1f,เราทำร้ายตัวเองไปแล้ว,Level 5,#โรคซึมเศร้า
4988,18/10/2021 16:54,94fa3ac6f0b4,ตอนเรากำลังจะตายทำไมคุณถึงพยายามบอกรักเราขนาดนั้นล่ะ,Level 5,#โรคซึมเศร้า
4989,8/9/2021 08:25,972a60683b51,ดิ่งอยากกรีดแขนไม่อยากให้ความรู้สึกมันแบกรับอะไรหลายอย่างมันเจ็บใจไม่อยากให้มันต้องเจ็บไปมากกว่านี้,Level 5,#โรคซึมเศร้า
4990,8/9/2021 07:46,972a60683b51,ก็คือแอบทำร้ายตัวเองอีกแล้วแต่ที่ตกใจก็คือจะทำไม่มากนะ,Level 5,#โรคซึมเศร้า
4991,25/9/2021 10:04,980963a0186a,ในหัวมีแต่คำว่าจบชีวิต,Level 5,#โรคซึมเศร้า เพื่อนรัก
4993,9/10/2021 16:37,980963a0186a,กลับมาทำร้ายตัวเองในรอบปีมันทำให้เราเข้าใจจริงๆว่าโรคนี้มันไม่มีทางหายมันคงอยู่กับเราไปตลอด,Level 5,#โรคซึมเศร้า
4994,29/9/2021 17:18,9e900b67bb8d,เอาเศษพลาสติกแทงลงไป,Level 5,#อยากตาย
4995,17/7/2021 10:06,9f1ded90beed,อยากจะร้องไห้ออกมาให้ดังที่สุดแต่ทำไม่ได้ทำร้ายตัวเองได้แค่กัดตัวเองจนเลือดออก,Level 5,#ซึมเศร้า #ครอบครัวไม่ใช่เซฟโซน
4996,26/9/2021 15:39,9faac8e8e5fc,ถ้าพรุ่งนี้หนูไม่ตื่นมาแล้ววันนี้หนูเก่งที่สุดแล้วนะ,Level 5,#โรคซึมเศร้า
4997,5/4/2021 15:03,a3f8e07ba34c,การดิ่งครั้งนี้เป็นครั้งแรกที่รุนแรงถึงขึ้นทำร้ายตัวเอง,Level 5,#เสียงกระซิบจากความมืด #ซึมเศร้า #ซึมเศร้าเพื่อนรัก
4999,29/10/2021 16:26,a52df01b5564,ทำร้ายตัวเองครั้งแล้วครั้งเล่าสุดท้ายปวดเจ็บปวดที่สุดคือรับรู้ความจริงว่าเรายังไม่ตาย,Level 5,#โรคซึมเศร้า
5000,3/6/2021 16:51,a72b796fbc71,ถึงรอยแผลบนข้อมือเรามันจะหายแล้วแต่ไม่ได้แปลว่าเราจะไม่กลับไปทำมันอีก,Level 5,#โรคซึมเศร้า
5001,13/10/2021 14:32,a8403acd799b,มีอย่างนึงที่อยากทำแต่กลัวครอบครัวจะไม่เข้าใจเราอยากออกแบบงานศพของตัวเองแล้วทิ้งไว้ให้แม่ทำให้,Level 5,#โรคซึมเศร้า
5002,15/10/2021 12:51,aa5534f5afb3,ทำยังไงก็ไม่ตายงงสงสัยจะมีวิธีเดียวจริงๆแต่ต้องรอจังหวะและโอกาส,Level 5,#โรคซึมเศร้า
5003,26/1/2021 15:25,ab30c88d067a,วันนี้จะมาบอกวิธีฆ่าตัวตายครับ,Level 5,#วิธีฆ่าตัวตาย #โรคซึมเศร้า #อยากตาย #ซึมเศร้า
5005,25/9/2021 05:41,ace3a5b17bd0,วิธีตายลองมาหลายวิธีแล้วแต่ทำไมถึงมีคนช่วยทันตลอดว่ะไม่ตายห่าไปสักทีคนแบบกู,Level 5,#อยากตาย
5006,10/10/2021 14:03,ad8db31425a6,การเลือกที่จะตายเป็นอิสรภาพสูงสุดเท่าที่ใครคนหนึ่งจะมีได้,Level 5,#โรคซึมเศร้า
5007,3/7/2021 17:35,afbb55a27d58,ผลที่ตามมาคือเดิมพันด้วยชีวิตถ้าวันนี้ไม่รอดอย่าถามถึงวันพรุ่งนี้,Level 5,#โรคซึมเศร้า  #อยากตาย
5008,2/11/2021 08:59,ce8e8432643b,ขอกำลังใจหน่อยได้ไหมคะอาทิตย์นี้พยายามฆ่าตัวตายรอบแล้วแต่ไม่สำเร็จเหนื่อยมากค่ะ,Level 5,#โรคซึมเศร้า
5010,30/9/2021 16:10,b394106bd634,เชือกที่อยู่ที่คอ,Level 5,#โรคซึมเศร้า #โรคเครียด
5011,4/10/2021 17:09,ba14e5f95d83,ถ้าเราตายช่วยนำร่างของเราไปใช้ประโยชน์ให้ได้มากที่สุดทีนี่อาจเป็นคำขอสุดท้ายของเรา,Level 5,#โรคซึมเศร้า
5012,21/9/2021 09:35,bbf99a89776c,วิธีตายลองมาหลายวิธีแล้วแต่ทำไมถึงมีคนช่วยทันตลอดว่ะไม่ตายห่าไปสักทีคนแบบกู,Level 5,#อยากตาย #โรคซึมเศร้า
5013,2/4/2021 08:06,bce82ad67089,มีวิธีทำให้รอยแผลที่พึ่งกรีดหายเร็วๆบ้างไหมคะ,Level 5,#โรคซึมเศร้า
5014,20/10/2021 08:51,ffbb4bcfd481,ฟีลแบบอยากให้ทุกอย่างจบคืนนี้ไม่อยากให้มีวันพรุ่งนี้แล้ว,Level 5,#โรคซึมเศร้า
5015,15/10/2021 19:01,3de311ec692d,เราซึมเศร้ากินพาราหลายเม็ดเราจะตายมั้ยคะเราทำไปเพราะอารมณ์ชั่ววูบ,Level 5,#โรคซึมเศร้า
5016,20/7/2021 03:54,bf400ca75b66,ฉันทำมันอีกแล้วหน่ะ,Level 5,#โรคซึมเศร้า
5017,15/10/2021 11:01,c2425f5d2b05,หมอศัลเย็บให้แล้วสวยๆไปแงะซ้ำทำไม,Level 5,#โรคซึมเศร้า
5018,15/10/2021 06:17,c2425f5d2b06,อยากโดดตึก,Level 5,#โรคซึมเศร้า
5019,3/10/2021 14:57,c296896974e5,ขอบคุณโลกนี้ที่มีใบมีดคมๆ,Level 5,#โรคซึมเศร้า
5020,3/10/2021 14:55,c296896974e6,บาดแผลบนแขนบนข้อมือมันไม่ได้ช่วยให้หายเจ็บปวดใจทั้งหมดหรอกแต่อย่างน้อยมันก็ทำให้เรารู้สึกว่าเรายังอยู่,Level 5,#โรคซึมเศร้า
5021,15/10/2021 17:22,c517674fe4e3,อยากจะร้องไห้ดังๆแล้วกระโดดตึกตายไปส่ะ,Level 5,#โรคซึมเศร้า
5023,31/5/2021 18:46,c7c70ba2f3bc,จบชีวิตด้วยการตายคงจะเป็นทางออกที่ดีที่สุดแล้วในตอนนี้ไม่มีแม้แต่สักคนที่อยู่ข้างๆ,Level 5,#โรคซึมเศร้า
5024,1/10/2021 11:50,c8b7664272d7,อยากจากไปอย่างสงบการทำร้ายตัวเองรู้สึกดี,Level 5,#โรคซึมเศร้า
5025,6/10/2021 17:18,c93d492e2959,จะด่าอะไรก็ด่ามาเลยไหนๆก็จะตายจากกันอยู่แล้วนิถ้ามีใครช่วยไว้ทันก็ถือว่าโชคดีไปละกัน,Level 5,#โรคซึมเศร้า #เหนื่อย
5026,23/10/2021 20:32,ca0b7203509c,ต้องกรีดแขนแค่ไหนถึงจะรู้ว่าลึกทำได้แค่กรีดซ้ำๆตรงที่เดิม,Level 5,#โรคซึมเศร้า
5028,11/10/2021 14:13,cb2d2341e5a3,อยากบอกรักกันในวันที่เราไม่ได้ยินแล้วนะ,Level 5,#ซึมเศร้าเพื่อนรัก #อยากตาย #เสียงกระซิบจากความมืด
5029,23/7/2021 22:57,cba3e825e6a0,อยากกรีดแขนอีกแล้วแต่เค้าเก็บของเราไปหมดเลย,Level 5,#โรคซึมเศร้า #ธรรมะเช้านี้
5030,27/9/2021 01:49,cdfa020ee78b,เป้าหมายในชีวิตของฉันความตาย,Level 5,#โรคซึมเศร้า #ซึมเศร้า
5031,1/4/2021 13:02,d31e00e9e639,สัญญาตัวเองไว้แล้วว่าจะไม่ทำร้ายตัวเองอีกแต่มันก็ทำไม่ได้ทำไม่ได้เลยฉันหยุดมันไม่ได้,Level 5,#อยากตาย
5032,30/5/2021 16:16,d376f656552d,รอยแผลมักแทนความเจ็บปวด,Level 5,#โรคซึมเศร้า
5033,23/2/2021 16:13,d3c140ed940b,คงอยู่ไม่ถึงพฤษภาแน่เลย,Level 5,#โรคซึมเศร้า
5034,2/10/2021 00:52,d566457f9863,รมควันตัวเองกินเลยดีไหม,Level 5,#โรคซึมเศร้า
5035,25/9/2021 15:47,d96ae7275adb,พอได้ทำร้ายตัวเองมันรู้สึกปลดปล่อยทุกอย่างสงบลงแล้วสุดท้ายก็ยิ้มออกมาได้สักที,Level 5,#โรคซึมเศร้า
5036,1/10/2021 18:02,dcc9b9aa4e67,อยากรมควันตัวเองอยู่ในห้องจัง,Level 5,#โรคซึมเศร้า
5037,7/10/2021 14:28,ddcb73a8b21b,อยากจะเอามีดแทงตัวเองให้มันตายไปซะตอนนี้เลย,Level 5,#โรคซึมเศร้า
5038,2/10/2021 19:10,dddb800b4c03,เอาเลือดไม่ดีออกไปบ้าง,Level 5,#โรคซึมเศร้า
5039,26/9/2021 21:22,de5cd104be49,จนวันหนึ่งฉันได้คิดที่จะโดดตึกฉันได้ร้องไห้ก่อนที่จะเดินออกไปจากห้องแล้วส่งยิ้มอ่อนๆให้กับทุกคนก่อนที่ฉันจะได้จากไป,Level 5,#โรคซึมเศร้า
5040,17/5/2021 18:57,df47712f66cb,กินยาแล้วไม่ตายแค่นั้นเอง,Level 5,#โรคซึมเศร้า
5041,30/9/2021 10:59,e10bb87a5543,วันนี้หนักหน่วงมากเจอแต่เรื่องแย่ๆคิดถึงมีดคิดถึงเลือดของเราที่ทำให้เรารู้สึกดี,Level 5,#โรคซึมเศร้า
5042,14/9/2021 05:36,e3e3698888b4,ฆ่าตัวตายง่ายกว่าเยอะไม่น่ากรีดแขนเลย,Level 5,#โรคซึมเศร้า
5043,17/9/2021 09:30,e3e3698888b4,ขอถามคนที่เคยกินยาเกินฆ่าตัวตายหน่อยครับถ้าไม่หาหมอเป็นไรมั้ยผมชักมาทั้งคืนและรู้สึกร้อนทั้งตัวเลย,Level 5,#โรคซึมเศร้า
5044,16/9/2021 12:42,e3e3698888b4,เป็นลูกที่แย่ไม่เคยทำอะไรให้ภูมิใจได้เลยไม่มีเลยมีแต่ทำให้เสียใจงั้นพอจะฆ่าตัวตายก็อย่ามาห้ามกันได้ไหม,Level 5,#โรคซึมเศร้า
5045,26/10/2021 15:12,e568ce157f63,มานั่งอ่านจดหมายลาตัวเองแล้วรู้สึกว่าข้อความครบถ้วนมากๆมากจนไม่เสียใจเลยถ้าจะจากไปแล้วส่งจดหมายฉบับนี้ไว้ให้คนข้างหลัง,Level 5,#โรคซึมเศร้า #ซึมเศร้า
5046,1/11/2021 07:42,e568ce157f76,ลาก่อนเด็กน้อยที่สดใสของฉัน,Level 5,#โรคซึมเศร้า #ซึมเศร้า #ปัญหาครอบครัว
5047,31/10/2021 10:37,e568ce157f78,ขอโทษสำหรับทุกสิ่งทุกอย่าง,Level 5,#โรคซึมเศร้า #ซึมเศร้า #ปัญหาครอบครัว
5048,24/5/2021 12:08,e70fdd353366,กรีดขึ้นไปเรื่อยๆทำมันอีกแล้วคงถึงเวลาที่ต้องทำมันจริงจังแล้วแหละ,Level 5,#โรคซึมเศร้า
5049,24/5/2021 12:07,e70fdd353366,ต้องกรีดอีกกี่รอยมันถึงจะดีขึ้นนะ,Level 5,#โรคซึมเศร้า
5050,24/5/2021 12:07,e70fdd353366,ต้องกรีดอีกกี่รอยมันถึงจะดีขึ้นนะ,Level 5,#โรคซึมเศร้า
5051,23/2/2021 17:25,e7ffdd91a508,เลือดโดนหนังสือเลย,Level 5,#โรคซึมเศร้า
5052,10/10/2021 13:17,e9cb16f38c05,แทงตัวเองตายเลยดีมั้ย,Level 5,#เสียงกระซิบจากความมืด
5053,23/7/2021 14:37,eb4aafaff331,ใช่เราเคยกรีดข้อมือครั้งแรกในชีวิตเลยเห็นเลือดมันรู้สึกดีนะแต่เราจะวูบอ่ะคัตเตอร์ไม่คม,Level 5,#โรคซึมเศร้า
